Date,Open,Close
2010-08-23,35.97,35.114
2010-08-24,34.667,34.276
2010-08-25,34.006,34.699
2010-08-26,35.064,34.326
2010-08-27,34.536,34.517
2010-08-30,34.394,34.643
2010-08-31,34.55,34.729
2010-09-01,35.353,35.761
2010-09-02,35.894,36.024
2010-09-03,36.441,36.967
2010-09-07,36.663,36.83
2010-09-08,37.111,37.56
2010-09-09,37.863,37.581
2010-09-10,37.599,37.63
2010-09-13,37.974,38.149
2010-09-14,38.03,38.294
2010-09-15,38.31,38.603
2010-09-16,38.606,39.51
2010-09-17,39.67,39.339
2010-09-20,39.44,40.461
2010-09-21,40.551,40.539
2010-09-22,40.387,41.107
2010-09-23,40.904,41.274
2010-09-24,41.729,41.76
2010-09-27,41.997,41.594
2010-09-28,41.681,40.98
2010-09-29,41.033,41.053
2010-09-30,41.286,40.536
2010-10-01,40.879,40.36
2010-10-04,40.229,39.806
2010-10-05,40.286,41.277
2010-10-06,41.37,41.313
2010-10-07,41.477,41.317
2010-10-08,41.673,42.01
2010-10-11,42.106,42.194
2010-10-12,42.201,42.649
2010-10-13,42.886,42.877
2010-10-14,43.099,43.187
2010-10-15,43.92,44.963
2010-10-18,45.496,45.429
2010-10-19,43.343,44.213
2010-10-20,44.143,44.361
2010-10-21,44.623,44.217
2010-10-22,44.153,43.924
2010-10-25,44.156,44.12
2010-10-26,43.839,44.007
2010-10-27,43.95,43.976
2010-10-28,43.993,43.606
2010-10-29,43.461,42.997
2010-11-01,43.174,43.454
2010-11-02,43.857,44.194
2010-11-03,44.481,44.686
2010-11-04,45.064,45.467
2010-11-05,45.427,45.304
2010-11-08,45.314,45.517
2010-11-09,45.864,45.154
2010-11-10,45.234,45.433
2010-11-11,45.0,45.236
2010-11-12,45.143,44.004
2010-11-15,44.066,43.863
2010-11-16,43.674,43.084
2010-11-17,43.029,42.929
2010-11-18,43.6,44.061
2010-11-19,43.996,43.819
2010-11-22,43.811,44.766
2010-11-23,44.35,44.104
2010-11-24,44.571,44.971
2010-11-26,44.82,45.0
2010-11-29,45.071,45.267
2010-11-30,44.791,44.45
2010-12-01,45.039,45.2
2010-12-02,45.361,45.45
2010-12-03,45.287,45.349
2010-12-06,45.52,45.736
2010-12-07,46.257,45.459
2010-12-08,45.661,45.859
2010-12-09,46.019,45.68
2010-12-10,45.664,45.794
2010-12-13,46.339,45.953
2010-12-14,45.961,45.756
2010-12-15,45.714,45.766
2010-12-16,45.87,45.893
2010-12-17,45.947,45.801
2010-12-20,45.943,46.03
2010-12-21,46.143,46.314
2010-12-22,46.337,46.451
2010-12-23,46.429,46.229
2010-12-27,46.121,46.383
2010-12-28,46.559,46.496
2010-12-29,46.603,46.47
2010-12-30,46.497,46.237
2010-12-31,46.136,46.08
2011-01-03,46.52,47.081
2011-01-04,47.491,47.327
2011-01-05,47.079,47.714
2011-01-06,47.817,47.676
2011-01-07,47.713,48.017
2011-01-10,48.404,48.921
2011-01-11,49.269,48.806
2011-01-12,49.036,49.203
2011-01-13,49.309,49.383
2011-01-14,49.413,49.783
2011-01-18,47.074,48.664
2011-01-19,49.764,48.406
2011-01-20,48.061,47.526
2011-01-21,47.681,46.674
2011-01-24,46.696,48.207
2011-01-25,48.047,48.771
2011-01-26,48.994,49.121
2011-01-27,49.111,49.03
2011-01-28,49.167,48.014
2011-01-31,47.971,48.474
2011-02-01,48.757,49.29
2011-02-02,49.207,49.189
2011-02-03,49.114,49.063
2011-02-04,49.091,49.5
2011-02-07,49.699,50.269
2011-02-08,50.526,50.743
2011-02-09,50.741,51.166
2011-02-10,51.056,50.649
2011-02-11,50.679,50.979
2011-02-14,50.97,51.311
2011-02-15,51.313,51.414
2011-02-16,51.543,51.876
2011-02-17,51.036,51.186
2011-02-18,51.244,50.08
2011-02-22,48.879,48.373
2011-02-23,48.396,48.946
2011-02-24,49.146,48.983
2011-02-25,49.323,49.737
2011-02-28,50.177,50.459
2011-03-01,50.781,49.901
2011-03-02,49.994,50.303
2011-03-03,51.027,51.366
2011-03-04,51.439,51.429
2011-03-07,51.629,50.766
2011-03-08,50.701,50.823
2011-03-09,50.67,50.353
2011-03-10,49.874,49.524
2011-03-11,49.333,50.284
2011-03-14,50.454,50.509
2011-03-15,48.871,49.347
2011-03-16,48.857,47.144
2011-03-17,48.119,47.806
2011-03-18,48.161,47.239
2011-03-21,47.999,48.471
2011-03-22,48.937,48.743
2011-03-23,48.469,48.456
2011-03-24,48.836,49.281
2011-03-25,49.724,50.22
2011-03-28,50.45,50.063
2011-03-29,49.666,50.137
2011-03-30,50.091,49.804
2011-03-31,49.48,49.787
2011-04-01,50.159,49.223
2011-04-04,49.187,48.741
2011-04-05,48.141,48.413
2011-04-06,48.746,48.291
2011-04-07,48.3,48.297
2011-04-08,48.56,47.866
2011-04-11,47.723,47.257
2011-04-12,47.213,47.486
2011-04-13,47.86,48.019
2011-04-14,47.829,47.489
2011-04-15,47.614,46.78
2011-04-18,46.586,47.407
2011-04-19,47.586,48.266
2011-04-20,49.073,48.916
2011-04-21,50.714,50.1
2011-04-25,50.049,50.43
2011-04-26,50.517,50.06
2011-04-27,50.32,50.021
2011-04-28,49.456,49.536
2011-04-29,49.54,50.019
2011-05-02,49.963,49.469
2011-05-03,49.713,49.743
2011-05-04,49.751,49.939
2011-05-05,49.771,49.536
2011-05-06,49.956,49.523
2011-05-09,49.694,49.657
2011-05-10,49.841,49.921
2011-05-11,49.86,49.604
2011-05-12,49.446,49.51
2011-05-13,49.38,48.643
2011-05-16,48.457,47.614
2011-05-17,47.429,48.02
2011-05-18,48.067,48.553
2011-05-19,48.869,48.647
2011-05-20,48.509,47.889
2011-05-23,47.139,47.771
2011-05-24,47.929,47.456
2011-05-25,47.633,48.111
2011-05-26,47.996,47.857
2011-05-27,47.829,48.201
2011-05-31,48.729,49.69
2011-06-01,49.839,49.359
2011-06-02,49.5,49.443
2011-06-03,49.026,49.063
2011-06-06,49.386,48.291
2011-06-07,48.31,47.434
2011-06-08,47.397,47.463
2011-06-09,47.607,47.356
2011-06-10,47.221,46.557
2011-06-13,46.743,46.657
2011-06-14,47.143,47.491
2011-06-15,47.107,46.679
2011-06-16,46.7,46.451
2011-06-17,46.999,45.751
2011-06-20,45.337,45.046
2011-06-21,45.24,46.471
2011-06-22,46.451,46.087
2011-06-23,45.563,47.319
2011-06-24,47.339,46.621
2011-06-27,46.799,47.434
2011-06-28,47.664,47.894
2011-06-29,48.006,47.72
2011-06-30,47.814,47.953
2011-07-01,47.993,49.037
2011-07-05,49.0,49.919
2011-07-06,49.85,50.251
2011-07-07,50.667,51.029
2011-07-08,50.477,51.387
2011-07-11,50.906,50.571
2011-07-12,50.504,50.536
2011-07-13,51.19,51.146
2011-07-14,51.573,51.11
2011-07-15,51.596,52.131
2011-07-18,52.204,53.4
2011-07-19,54.0,53.836
2011-07-20,56.589,55.271
2011-07-21,55.279,55.327
2011-07-22,55.474,56.186
2011-07-25,55.764,56.929
2011-07-26,57.143,57.63
2011-07-27,57.227,56.084
2011-07-28,55.946,55.974
2011-07-29,55.377,55.783
2011-08-01,56.826,56.679
2011-08-02,56.807,55.559
2011-08-03,55.854,56.081
2011-08-04,55.63,53.91
2011-08-05,54.349,53.374
2011-08-08,51.67,50.459
2011-08-09,51.614,53.43
2011-08-10,53.021,51.956
2011-08-11,52.931,53.386
2011-08-12,54.01,53.856
2011-08-15,54.233,54.773
2011-08-16,54.503,54.354
2011-08-17,54.616,54.349
2011-08-18,52.977,52.293
2011-08-19,51.739,50.861
2011-08-22,52.073,50.92
2011-08-23,51.471,53.371
2011-08-24,53.353,53.74
2011-08-25,52.154,53.389
2011-08-26,53.024,54.797
2011-08-29,55.454,55.71
2011-08-30,55.464,55.713
2011-08-31,55.796,54.976
2011-09-01,55.117,54.433
2011-09-02,53.534,53.436
2011-09-06,52.481,54.249
2011-09-07,55.08,54.847
2011-09-08,54.629,54.877
2011-09-09,54.847,53.926
2011-09-12,53.286,54.277
2011-09-13,54.591,54.946
2011-09-14,55.289,55.614
2011-09-15,55.919,56.137
2011-09-16,56.506,57.214
2011-09-19,56.714,58.804
2011-09-20,59.321,59.064
2011-09-21,59.949,58.877
2011-09-22,57.29,57.403
2011-09-23,57.183,57.757
2011-09-26,57.123,57.596
2011-09-27,58.39,57.037
2011-09-28,57.17,56.716
2011-09-29,57.417,55.796
2011-09-30,55.303,54.474
2011-10-03,54.339,53.514
2011-10-04,53.51,53.214
2011-10-05,52.551,54.036
2011-10-06,53.333,53.91
2011-10-07,53.683,52.829
2011-10-10,54.156,55.544
2011-10-11,56.081,57.184
2011-10-12,58.191,57.456
2011-10-13,57.854,58.347
2011-10-14,59.547,60.286
2011-10-17,60.249,59.999
2011-10-18,60.251,60.32
2011-10-19,57.336,56.946
2011-10-20,57.143,56.473
2011-10-21,56.871,56.124
2011-10-24,56.597,57.967
2011-10-25,57.861,56.824
2011-10-26,57.394,57.229
2011-10-27,58.223,57.813
2011-10-28,57.571,57.85
2011-10-31,57.489,57.826
2011-11-01,56.773,56.644
2011-11-02,57.156,56.773
2011-11-03,57.01,57.581
2011-11-04,57.433,57.177
2011-11-07,57.13,57.104
2011-11-08,57.459,58.033
2011-11-09,56.71,56.469
2011-11-10,56.719,55.031
2011-11-11,55.23,54.946
2011-11-14,54.789,54.18
2011-11-15,54.4,55.547
2011-11-16,55.607,54.967
2011-11-17,54.854,53.916
2011-11-18,54.131,53.563
2011-11-21,52.914,52.716
2011-11-22,53.003,53.787
2011-11-23,53.501,52.427
2011-11-25,52.631,51.939
2011-11-28,53.193,53.731
2011-11-29,53.691,53.314
2011-11-30,54.47,54.6
2011-12-01,54.649,55.419
2011-12-02,55.69,55.671
2011-12-05,56.213,56.144
2011-12-06,56.073,55.85
2011-12-07,55.704,55.584
2011-12-08,55.921,55.809
2011-12-09,56.121,56.231
2011-12-12,55.954,55.977
2011-12-13,56.143,55.544
2011-12-14,55.243,54.313
2011-12-15,54.761,54.134
2011-12-16,54.337,54.431
2011-12-19,54.639,54.601
2011-12-20,55.394,56.564
2011-12-21,56.67,56.636
2011-12-22,56.714,56.936
2011-12-23,57.099,57.619
2011-12-27,57.586,58.076
2011-12-28,58.127,57.52
2011-12-29,57.629,57.874
2011-12-30,57.644,57.857
2012-01-03,58.486,58.747
2012-01-04,58.571,59.063
2012-01-05,59.279,59.719
2012-01-06,59.967,60.343
2012-01-09,60.786,60.247
2012-01-10,60.844,60.463
2012-01-11,60.383,60.364
2012-01-12,60.326,60.199
2012-01-13,59.957,59.973
2012-01-17,60.6,60.671
2012-01-18,60.994,61.301
2012-01-19,61.45,61.107
2012-01-20,61.07,60.043
2012-01-23,60.381,61.059
2012-01-24,60.729,60.059
2012-01-25,64.92,63.809
2012-01-26,64.051,63.519
2012-01-27,63.477,63.897
2012-01-30,63.673,64.716
2012-01-31,65.084,65.211
2012-02-01,65.487,65.17
2012-02-02,65.129,65.017
2012-02-03,65.329,65.669
2012-02-06,65.483,66.281
2012-02-07,66.464,66.976
2012-02-08,67.214,68.097
2012-02-09,68.68,70.453
2012-02-10,70.137,70.489
2012-02-13,71.361,71.8
2012-02-14,72.094,72.78
2012-02-15,73.466,71.096
2012-02-16,70.214,71.744
2012-02-17,71.873,71.731
2012-02-21,72.411,73.55
2012-02-22,73.297,73.291
2012-02-23,73.583,73.77
2012-02-24,74.239,74.63
2012-02-27,74.473,75.109
2012-02-28,75.423,76.487
2012-02-29,77.366,77.491
2012-03-01,78.31,77.781
2012-03-02,77.749,77.883
2012-03-05,77.917,76.166
2012-03-06,74.809,75.751
2012-03-07,76.686,75.813
2012-03-08,76.384,77.427
2012-03-09,77.744,77.881
2012-03-12,78.426,78.857
2012-03-13,79.649,81.157
2012-03-14,82.579,84.226
2012-03-15,85.659,83.651
2012-03-16,83.531,83.653
2012-03-19,85.481,85.871
2012-03-20,85.644,86.566
2012-03-21,86.106,86.071
2012-03-22,85.397,85.62
2012-03-23,85.784,85.15
2012-03-26,85.684,86.711
2012-03-27,86.597,87.783
2012-03-28,88.34,88.231
2012-03-29,87.54,87.123
2012-03-30,86.967,85.65
2012-04-02,85.976,88.376
2012-04-03,89.614,89.903
2012-04-04,89.193,89.187
2012-04-05,89.569,90.526
2012-04-09,89.447,90.89
2012-04-10,91.419,89.777
2012-04-11,90.886,89.457
2012-04-12,89.286,88.967
2012-04-13,89.159,86.461
2012-04-16,87.151,82.876
2012-04-17,82.706,87.1
2012-04-18,87.674,86.906
2012-04-19,85.746,83.92
2012-04-20,84.483,81.854
2012-04-23,81.516,81.671
2012-04-24,80.373,80.04
2012-04-25,87.949,87.143
2012-04-26,87.753,86.814
2012-04-27,86.439,86.143
2012-04-30,85.4,83.426
2012-05-01,83.557,83.161
2012-05-02,82.891,83.711
2012-05-03,84.357,83.117
2012-05-04,82.44,80.75
2012-05-07,80.214,81.354
2012-05-08,81.369,81.169
2012-05-09,80.529,81.311
2012-05-10,82.083,81.503
2012-05-11,80.714,80.959
2012-05-14,80.367,79.746
2012-05-15,80.207,79.024
2012-05-16,79.15,78.011
2012-05-17,77.901,75.731
2012-05-18,76.28,75.769
2012-05-21,76.357,80.183
2012-05-22,81.364,79.567
2012-05-23,79.643,81.509
2012-05-24,82.267,80.76
2012-05-25,80.656,80.327
2012-05-29,81.557,81.753
2012-05-30,81.314,82.739
2012-05-31,82.963,82.533
2012-06-01,81.309,80.141
2012-06-04,80.214,80.613
2012-06-05,80.181,80.404
2012-06-06,81.11,81.637
2012-06-07,82.47,81.674
2012-06-08,81.657,82.903
2012-06-11,83.96,81.596
2012-06-12,82.066,82.309
2012-06-13,82.074,81.737
2012-06-14,81.606,81.647
2012-06-15,81.571,82.019
2012-06-18,81.566,83.683
2012-06-19,83.343,83.916
2012-06-20,84.03,83.677
2012-06-21,83.634,82.524
2012-06-22,82.72,83.157
2012-06-25,82.471,81.539
2012-06-26,81.619,81.719
2012-06-27,82.143,82.071
2012-06-28,81.667,81.293
2012-06-29,82.571,83.429
2012-07-02,83.533,84.646
2012-07-03,84.983,85.63
2012-07-05,85.794,87.134
2012-07-06,86.727,86.554
2012-07-09,86.471,87.699
2012-07-10,88.281,86.887
2012-07-11,86.589,86.347
2012-07-12,85.749,85.557
2012-07-13,86.136,86.424
2012-07-16,86.446,86.701
2012-07-17,87.256,86.706
2012-07-18,86.656,86.609
2012-07-19,87.326,87.76
2012-07-20,87.576,86.329
2012-07-23,84.914,86.261
2012-07-24,86.769,85.846
2012-07-25,82.066,82.139
2012-07-26,82.823,82.126
2012-07-27,82.144,83.594
2012-07-30,84.417,85.004
2012-07-31,86.176,87.251
2012-08-01,87.987,86.687
2012-08-02,86.12,86.827
2012-08-03,87.661,87.957
2012-08-06,88.184,88.936
2012-08-07,88.967,88.701
2012-08-08,88.484,88.551
2012-08-09,88.264,88.676
2012-08-10,88.387,88.814
2012-08-13,89.056,90.0
2012-08-14,90.267,90.241
2012-08-15,90.186,90.119
2012-08-16,90.173,90.906
2012-08-17,91.429,92.587
2012-08-20,92.859,95.021
2012-08-21,95.831,93.723
2012-08-22,93.489,95.553
2012-08-23,95.159,94.661
2012-08-24,94.216,94.746
2012-08-27,97.141,96.526
2012-08-28,96.426,96.4
2012-08-29,96.464,96.21
2012-08-30,95.806,94.839
2012-08-31,95.321,95.034
2012-09-04,95.109,96.424
2012-09-05,96.51,95.747
2012-09-06,96.167,96.61
2012-09-07,96.864,97.206
2012-09-10,97.207,94.677
2012-09-11,95.016,94.37
2012-09-12,95.264,95.684
2012-09-13,96.767,97.569
2012-09-14,98.566,98.754
2012-09-17,99.907,99.969
2012-09-18,99.983,100.273
2012-09-19,100.037,100.3
2012-09-20,99.88,99.814
2012-09-21,100.344,100.013
2012-09-24,98.123,98.684
2012-09-25,98.323,96.22
2012-09-26,95.534,95.026
2012-09-27,94.899,97.331
2012-09-28,96.964,95.3
2012-10-01,95.88,94.199
2012-10-02,94.544,94.473
2012-10-03,94.98,95.921
2012-10-04,95.893,95.257
2012-10-05,95.029,93.227
2012-10-08,92.411,91.167
2012-10-09,91.236,90.836
2012-10-10,91.391,91.559
2012-10-11,92.357,89.729
2012-10-12,89.937,89.959
2012-10-15,90.336,90.68
2012-10-16,90.767,92.827
2012-10-17,92.696,92.087
2012-10-18,91.37,90.377
2012-10-19,90.15,87.12
2012-10-22,87.489,90.576
2012-10-23,90.143,87.623
2012-10-24,88.777,88.119
2012-10-25,88.571,87.077
2012-10-26,87.061,86.286
2012-10-31,84.983,85.046
2012-11-01,85.46,85.22
2012-11-02,85.127,82.4
2012-11-05,83.36,83.517
2012-11-06,84.319,83.264
2012-11-07,81.977,79.714
2012-11-08,80.09,76.821
2012-11-09,77.203,78.151
2012-11-12,79.164,77.547
2012-11-13,76.987,77.557
2012-11-14,77.929,76.697
2012-11-15,76.79,75.089
2012-11-16,75.029,75.383
2012-11-19,77.244,80.819
2012-11-20,81.701,80.13
2012-11-21,80.607,80.243
2012-11-23,81.024,81.643
2012-11-26,82.271,84.219
2012-11-27,84.221,83.54
2012-11-28,82.467,83.277
2012-11-29,84.317,84.194
2012-11-30,83.827,83.611
2012-12-03,84.807,83.741
2012-12-04,83.114,82.264
2012-12-05,81.273,76.97
2012-12-06,75.563,78.177
2012-12-07,79.057,76.179
2012-12-10,75.0,75.689
2012-12-11,77.11,77.341
2012-12-12,78.253,77.0
2012-12-13,75.879,75.67
2012-12-14,73.536,72.827
2012-12-17,72.704,74.119
2012-12-18,75.0,76.271
2012-12-19,75.924,75.187
2012-12-20,75.714,74.533
2012-12-21,73.21,74.19
2012-12-24,74.336,74.31
2012-12-26,74.143,73.286
2012-12-27,73.363,73.58
2012-12-28,72.899,72.799
2012-12-31,72.933,76.024
2013-01-02,79.117,78.433
2013-01-03,78.269,77.443
2013-01-04,76.71,75.286
2013-01-07,74.571,74.843
2013-01-08,75.601,75.044
2013-01-09,74.643,73.871
2013-01-10,75.507,74.787
2013-01-11,74.429,74.329
2013-01-14,71.811,71.679
2013-01-15,71.186,69.417
2013-01-16,70.663,72.299
2013-01-17,72.901,71.811
2013-01-18,71.217,71.429
2013-01-22,72.08,72.11
2013-01-23,72.687,73.43
2013-01-24,65.714,64.357
2013-01-25,64.527,62.84
2013-01-28,62.547,64.261
2013-01-29,65.5,65.467
2013-01-30,65.286,65.261
2013-01-31,65.283,65.07
2013-02-01,65.587,64.803
2013-02-04,64.844,63.189
2013-02-05,63.436,65.406
2013-02-06,65.21,65.336
2013-02-07,66.179,66.889
2013-02-08,67.714,67.854
2013-02-11,68.071,68.561
2013-02-12,68.501,66.843
2013-02-13,66.744,66.716
2013-02-14,66.36,66.656
2013-02-15,66.979,65.737
2013-02-19,65.871,65.713
2013-02-20,65.384,64.121
2013-02-21,63.714,63.723
2013-02-22,64.179,64.401
2013-02-25,64.836,63.257
2013-02-26,63.403,64.139
2013-02-27,64.061,63.51
2013-02-28,63.436,63.057
2013-03-01,62.571,61.496
2013-03-04,61.114,60.007
2013-03-05,60.211,61.591
2013-03-06,62.073,60.809
2013-03-07,60.643,61.511
2013-03-08,61.4,61.674
2013-03-11,61.393,62.553
2013-03-12,62.229,61.204
2013-03-13,61.207,61.193
2013-03-14,61.833,61.786
2013-03-15,62.561,63.38
2013-03-18,63.064,65.103
2013-03-19,65.643,64.927
2013-03-20,65.346,64.583
2013-03-21,64.317,64.676
2013-03-22,64.94,65.987
2013-03-25,66.384,66.226
2013-03-26,66.491,65.877
2013-03-27,65.209,64.583
2013-03-28,64.26,63.237
2013-04-01,63.129,61.273
2013-04-02,61.086,61.399
2013-04-03,61.624,61.713
2013-04-04,61.966,61.103
2013-04-05,60.643,60.457
2013-04-08,60.693,60.887
2013-04-09,60.909,60.997
2013-04-10,61.157,62.241
2013-04-11,61.96,62.047
2013-04-12,62.021,61.4
2013-04-15,61.0,59.979
2013-04-16,60.224,60.891
2013-04-17,60.039,57.543
2013-04-18,57.856,56.007
2013-04-19,55.424,55.79
2013-04-22,56.091,56.953
2013-04-23,57.713,58.019
2013-04-24,56.22,57.923
2013-04-25,58.747,58.34
2013-04-26,58.544,59.6
2013-04-29,60.064,61.446
2013-04-30,62.157,63.254
2013-05-01,63.494,62.756
2013-05-02,63.111,63.646
2013-05-03,64.473,64.283
2013-05-06,65.101,65.816
2013-05-07,66.424,65.523
2013-05-08,65.577,66.263
2013-05-09,65.687,65.253
2013-05-10,65.424,64.71
2013-05-13,64.501,64.963
2013-05-14,64.836,63.409
2013-05-15,62.737,61.264
2013-05-16,60.463,62.083
2013-05-17,62.721,61.894
2013-05-20,61.701,63.276
2013-05-21,62.593,62.809
2013-05-22,63.436,63.05
2013-05-23,62.279,63.163
2013-05-24,62.979,63.593
2013-05-28,64.271,63.063
2013-05-29,62.857,63.564
2013-05-30,63.664,64.511
2013-05-31,64.643,64.247
2013-06-03,64.39,64.389
2013-06-04,64.746,64.187
2013-06-05,63.664,63.587
2013-06-06,63.639,62.637
2013-06-07,62.357,63.116
2013-06-10,63.533,62.699
2013-06-11,62.249,62.514
2013-06-12,62.786,61.741
2013-06-13,61.786,62.28
2013-06-14,62.2,61.436
2013-06-17,61.634,61.714
2013-06-18,61.651,61.681
2013-06-19,61.629,60.429
2013-06-20,59.9,59.549
2013-06-21,59.784,59.071
2013-06-24,58.2,57.506
2013-06-25,57.957,57.519
2013-06-26,57.7,56.867
2013-06-27,57.036,56.254
2013-06-28,55.909,56.647
2013-07-01,57.527,58.46
2013-07-02,58.566,59.784
2013-07-03,60.123,60.114
2013-07-05,60.056,59.631
2013-07-08,60.016,59.293
2013-07-09,59.086,60.336
2013-07-10,59.943,60.104
2013-07-11,60.421,61.041
2013-07-12,61.093,60.93
2013-07-15,60.716,61.063
2013-07-16,60.931,61.457
2013-07-17,61.386,61.473
2013-07-18,61.911,61.68
2013-07-19,61.871,60.707
2013-07-22,61.351,60.901
2013-07-23,60.857,59.856
2013-07-24,62.704,62.93
2013-07-25,62.957,62.643
2013-07-26,62.186,62.999
2013-07-29,62.971,63.97
2013-07-30,64.28,64.76
2013-07-31,64.999,64.647
2013-08-01,65.107,65.24
2013-08-02,65.43,66.077
2013-08-05,66.384,67.064
2013-08-06,66.86,66.464
2013-08-07,66.257,66.426
2013-08-08,66.266,65.859
2013-08-09,65.52,64.921
2013-08-12,65.266,66.766
2013-08-13,67.277,69.939
2013-08-14,71.126,71.214
2013-08-15,70.917,71.13
2013-08-16,71.45,71.761
2013-08-19,72.049,72.534
2013-08-20,72.816,71.581
2013-08-21,71.941,71.766
2013-08-22,72.14,71.851
2013-08-23,71.896,71.574
2013-08-26,71.536,71.853
2013-08-27,71.143,69.799
2013-08-28,69.429,70.129
2013-08-29,70.236,70.243
2013-08-30,70.286,69.603
2013-09-03,70.443,69.797
2013-09-04,71.366,71.241
2013-09-05,71.464,70.753
2013-09-06,71.206,71.174
2013-09-09,72.143,72.31
2013-09-10,72.314,70.663
2013-09-11,66.716,66.816
2013-09-12,66.929,67.527
2013-09-13,67.049,66.414
2013-09-16,65.857,64.303
2013-09-17,63.994,65.046
2013-09-18,66.169,66.383
2013-09-19,67.243,67.471
2013-09-20,68.286,66.773
2013-09-23,70.871,70.091
2013-09-24,70.697,69.871
2013-09-25,69.886,68.79
2013-09-26,69.429,69.46
2013-09-27,69.111,68.964
2013-09-30,68.179,68.107
2013-10-01,68.35,69.709
2013-10-02,69.376,69.937
2013-10-03,70.073,69.059
2013-10-04,69.123,69.004
2013-10-07,69.509,69.679
2013-10-08,69.991,68.706
2013-10-09,69.234,69.513
2013-10-10,70.189,69.949
2013-10-11,69.57,70.401
2013-10-14,69.976,70.863
2013-10-15,71.073,71.24
2013-10-16,71.541,71.587
2013-10-17,71.426,72.071
2013-10-18,72.284,72.699
2013-10-21,73.11,74.48
2013-10-22,75.201,74.267
2013-10-23,74.143,74.994
2013-10-24,75.0,75.987
2013-10-25,75.903,75.137
2013-10-28,75.577,75.697
2013-10-29,76.61,73.811
2013-10-30,74.23,74.986
2013-10-31,75.0,74.671
2013-11-01,74.86,74.29
2013-11-04,74.443,75.25
2013-11-05,74.94,75.064
2013-11-06,74.879,74.417
2013-11-07,74.226,73.213
2013-11-08,73.511,74.366
2013-11-11,74.284,74.15
2013-11-12,73.953,74.287
2013-11-13,74.0,74.376
2013-11-14,74.687,75.451
