Date,Open,Close
2010-06-25,118.14,121.0
2010-06-28,118.85,117.8
2010-06-29,116.26,108.61
2010-06-30,108.58,109.26
2010-07-01,108.9,110.96
2010-07-02,110.92,109.14
2010-07-06,110.65,110.06
2010-07-07,109.84,113.43
2010-07-08,115.02,116.22
2010-07-09,116.55,117.26
2010-07-12,117.81,119.51
2010-07-13,120.69,123.65
2010-07-14,123.03,123.3
2010-07-15,120.13,122.06
2010-07-16,121.28,118.49
2010-07-19,118.38,119.94
2010-07-20,120.61,120.1
2010-07-21,120.62,117.43
2010-07-22,118.71,120.07
2010-07-23,105.93,118.87
2010-07-26,118.26,118.4
2010-07-27,118.43,117.13
2010-07-28,117.0,117.13
2010-07-29,117.99,116.86
2010-07-30,115.53,117.89
2010-08-02,119.15,120.07
2010-08-03,120.0,122.42
2010-08-04,123.06,127.58
2010-08-05,126.77,127.83
2010-08-06,126.72,128.32
2010-08-09,128.46,128.83
2010-08-10,127.95,130.0
2010-08-11,128.1,125.89
2010-08-12,123.76,126.56
2010-08-13,126.06,124.69
2010-08-16,123.61,126.07
2010-08-17,127.34,128.86
2010-08-18,129.25,129.65
2010-08-19,129.22,127.57
2010-08-20,127.2,127.76
2010-08-23,127.86,126.6
2010-08-24,125.41,124.53
2010-08-25,123.85,126.85
2010-08-26,127.15,124.86
2010-08-27,125.46,126.64
2010-08-30,126.03,123.79
2010-08-31,122.85,124.83
2010-09-01,126.36,132.49
2010-09-02,132.17,135.21
2010-09-03,136.89,138.79
2010-09-07,137.56,137.22
2010-09-08,137.93,139.14
2010-09-09,140.39,140.38
2010-09-10,140.75,142.44
2010-09-13,144.07,145.07
2010-09-14,144.5,145.75
2010-09-15,144.88,145.45
2010-09-16,145.4,148.13
2010-09-17,148.9,148.32
2010-09-20,148.7,151.3
2010-09-21,150.76,150.73
2010-09-22,149.84,151.83
2010-09-23,151.2,152.85
2010-09-24,155.43,160.73
2010-09-27,160.22,159.37
2010-09-28,159.84,159.7
2010-09-29,159.03,158.99
2010-09-30,160.01,157.06
2010-10-01,157.08,153.71
2010-10-04,153.95,155.39
2010-10-05,157.08,160.87
2010-10-06,160.6,155.4
2010-10-07,156.51,156.27
2010-10-08,155.18,155.55
2010-10-11,154.89,153.03
2010-10-12,152.51,156.48
2010-10-13,156.69,155.17
2010-10-14,155.16,155.53
2010-10-15,158.42,164.64
2010-10-18,165.0,163.56
2010-10-19,160.68,158.67
2010-10-20,158.78,158.67
2010-10-21,162.67,164.97
2010-10-22,162.45,169.13
2010-10-25,171.57,169.0
2010-10-26,167.57,169.95
2010-10-27,168.91,167.51
2010-10-28,168.31,166.84
2010-10-29,165.8,165.23
2010-11-01,164.45,162.58
2010-11-02,163.75,164.61
2010-11-03,165.4,168.47
2010-11-04,169.86,168.93
2010-11-05,169.35,170.77
2010-11-08,170.84,171.99
2010-11-09,172.67,170.27
2010-11-10,170.59,173.33
2010-11-11,171.0,170.37
2010-11-12,170.12,165.68
2010-11-15,165.16,158.9
2010-11-16,158.74,157.78
2010-11-17,157.84,158.35
2010-11-18,160.74,164.17
2010-11-19,163.95,164.82
2010-11-22,165.1,170.39
2010-11-23,168.61,168.2
2010-11-24,171.53,177.25
2010-11-26,177.36,177.2
2010-11-29,179.99,179.49
2010-11-30,176.95,175.4
2010-12-01,179.16,176.55
2010-12-02,176.86,176.53
2010-12-03,175.5,175.68
2010-12-06,175.52,178.05
2010-12-07,180.5,176.77
2010-12-08,177.49,176.29
2010-12-09,177.77,174.85
2010-12-10,174.88,175.62
2010-12-13,176.33,174.25
2010-12-14,174.28,173.94
2010-12-15,173.72,175.57
2010-12-16,175.58,178.04
2010-12-17,178.41,177.58
2010-12-20,179.27,183.29
2010-12-21,183.88,184.75
2010-12-22,185.0,184.76
2010-12-23,184.34,182.59
2010-12-27,181.9,182.14
2010-12-28,182.1,181.09
2010-12-29,181.8,183.37
2010-12-30,183.92,182.75
2010-12-31,181.96,180.0
2011-01-03,181.37,184.22
2011-01-04,186.15,185.01
2011-01-05,184.1,187.42
2011-01-06,186.5,185.86
2011-01-07,187.88,185.49
2011-01-10,185.04,184.68
2011-01-11,185.42,184.34
2011-01-12,185.36,184.08
2011-01-13,183.6,185.53
2011-01-14,185.5,188.75
2011-01-18,188.66,191.25
2011-01-19,190.9,186.87
2011-01-20,185.29,181.96
2011-01-21,183.0,177.42
2011-01-24,177.95,176.85
2011-01-25,175.5,176.7
2011-01-26,177.51,175.39
2011-01-27,177.48,184.45
2011-01-28,171.45,171.14
2011-01-31,170.16,169.64
2011-02-01,170.52,172.11
2011-02-02,171.42,173.53
2011-02-03,173.5,173.71
2011-02-04,174.0,175.93
2011-02-07,176.15,176.43
2011-02-08,176.66,183.06
2011-02-09,183.15,185.3
2011-02-10,184.39,186.21
2011-02-11,185.56,189.25
2011-02-14,189.25,190.42
2011-02-15,188.73,189.03
2011-02-16,189.77,186.62
2011-02-17,185.77,187.76
2011-02-18,187.54,186.5
2011-02-22,183.68,180.42
2011-02-23,180.25,176.68
2011-02-24,176.86,177.75
2011-02-25,178.95,177.24
2011-02-28,173.91,173.29
2011-03-01,173.53,169.44
2011-03-02,169.09,172.02
2011-03-03,173.71,172.79
2011-03-04,172.62,171.67
2011-03-07,171.92,169.08
2011-03-08,169.39,166.89
2011-03-09,166.67,169.05
2011-03-10,167.07,166.14
2011-03-11,165.5,168.07
2011-03-14,166.6,166.73
2011-03-15,161.39,165.08
2011-03-16,164.7,164.7
2011-03-17,165.91,160.97
2011-03-18,161.19,161.82
2011-03-21,163.37,164.52
2011-03-22,164.07,162.6
2011-03-23,162.3,165.32
2011-03-24,168.21,171.1
2011-03-25,171.64,170.98
2011-03-28,171.8,169.35
2011-03-29,170.73,174.62
2011-03-30,177.78,179.42
2011-03-31,179.31,180.13
2011-04-01,181.58,180.13
2011-04-04,180.89,182.94
2011-04-05,182.1,185.29
2011-04-06,186.15,182.76
2011-04-07,182.78,184.91
2011-04-08,185.26,184.71
2011-04-11,184.86,184.04
2011-04-12,183.06,180.48
2011-04-13,180.83,182.29
2011-04-14,181.39,181.82
2011-04-15,181.0,180.01
2011-04-18,178.38,178.34
2011-04-19,178.35,178.82
2011-04-20,181.62,183.87
2011-04-21,184.56,185.89
2011-04-25,185.65,185.42
2011-04-26,186.27,182.3
2011-04-27,183.2,196.63
2011-04-28,195.96,195.07
2011-04-29,194.38,195.81
2011-05-02,196.57,201.19
2011-05-03,201.0,198.45
2011-05-04,198.25,199.97
2011-05-05,198.66,197.11
2011-05-06,199.1,197.6
2011-05-09,198.34,200.8
2011-05-10,201.94,203.94
2011-05-11,203.12,204.38
2011-05-12,204.22,206.07
2011-05-13,205.7,202.56
2011-05-16,200.54,192.51
2011-05-17,191.82,194.81
2011-05-18,194.13,197.09
2011-05-19,198.33,198.8
2011-05-20,197.95,198.65
2011-05-23,195.56,196.22
2011-05-24,197.0,193.27
2011-05-25,193.57,192.26
2011-05-26,191.24,195.0
2011-05-27,194.76,194.13
2011-05-31,195.94,196.69
2011-06-01,196.06,192.4
2011-06-02,192.28,193.65
2011-06-03,191.23,188.32
2011-06-06,188.01,185.69
2011-06-07,185.72,187.55
2011-06-08,187.45,188.05
2011-06-09,189.74,189.68
2011-06-10,189.25,186.53
2011-06-13,186.81,186.29
2011-06-14,188.99,189.96
2011-06-15,188.04,185.98
2011-06-16,185.74,183.65
2011-06-17,186.51,186.37
2011-06-20,185.96,187.72
2011-06-21,188.3,194.23
2011-06-22,193.96,191.63
2011-06-23,189.5,194.16
2011-06-24,193.88,192.55
2011-06-27,194.5,201.25
2011-06-28,201.92,202.35
2011-06-29,202.67,204.18
2011-06-30,200.78,204.49
2011-07-01,205.55,209.49
2011-07-05,208.76,213.19
2011-07-06,212.12,214.19
2011-07-07,215.09,216.74
2011-07-08,214.3,218.28
2011-07-11,216.74,212.55
2011-07-12,214.64,211.23
2011-07-13,214.7,213.5
2011-07-14,213.58,210.38
2011-07-15,213.08,212.87
2011-07-18,212.53,211.53
2011-07-19,213.77,218.06
2011-07-20,220.05,215.55
2011-07-21,216.74,213.21
2011-07-22,213.86,216.52
2011-07-25,215.49,213.49
2011-07-26,214.99,214.18
2011-07-27,224.39,222.52
2011-07-28,223.27,223.9
2011-07-29,221.29,222.52
2011-08-01,225.0,221.32
2011-08-02,220.32,211.7
2011-08-03,212.97,209.96
2011-08-04,206.73,201.48
2011-08-05,204.67,202.7
2011-08-08,196.4,193.7
2011-08-09,196.7,205.09
2011-08-10,200.76,194.13
2011-08-11,197.01,198.36
2011-08-12,200.28,202.3
2011-08-15,202.06,202.95
2011-08-16,201.14,197.68
2011-08-17,198.53,195.93
2011-08-18,191.21,182.52
2011-08-19,180.29,178.93
2011-08-22,182.83,177.54
2011-08-23,178.92,193.55
2011-08-24,193.89,193.73
2011-08-25,194.41,192.03
2011-08-26,191.24,199.27
2011-08-29,202.82,206.53
2011-08-30,205.78,210.92
2011-08-31,212.27,215.23
2011-09-01,215.28,212.54
2011-09-02,208.94,210.0
2011-09-06,204.77,216.18
2011-09-07,218.8,219.9
2011-09-08,218.3,217.26
2011-09-09,215.05,211.39
2011-09-12,208.75,216.56
2011-09-13,217.79,219.53
2011-09-14,220.22,222.57
2011-09-15,223.99,226.78
2011-09-16,227.57,239.3
2011-09-19,237.11,241.69
2011-09-20,240.8,233.25
2011-09-21,234.51,231.87
2011-09-22,224.72,223.23
2011-09-23,220.51,223.61
2011-09-26,227.48,229.85
2011-09-27,234.22,224.21
2011-09-28,226.35,229.71
2011-09-29,234.17,222.44
2011-09-30,218.19,216.23
2011-10-03,217.01,211.98
2011-10-04,209.62,212.5
2011-10-05,212.53,219.5
2011-10-06,220.28,221.51
2011-10-07,222.48,224.74
2011-10-10,226.23,231.32
2011-10-11,230.6,235.48
2011-10-12,236.64,236.81
2011-10-13,237.0,236.15
2011-10-14,240.87,246.71
2011-10-17,244.29,242.33
2011-10-18,242.31,243.88
2011-10-19,240.67,231.53
2011-10-20,232.13,233.61
2011-10-21,236.91,234.78
2011-10-24,236.02,237.61
2011-10-25,238.59,227.15
2011-10-26,203.69,198.4
2011-10-27,204.26,206.78
2011-10-28,206.53,217.32
2011-10-31,215.79,213.51
2011-11-01,208.11,212.1
2011-11-02,215.55,215.62
2011-11-03,216.3,218.29
2011-11-04,217.65,216.48
2011-11-07,216.84,217.0
2011-11-08,219.2,217.99
2011-11-09,214.95,211.22
2011-11-10,213.5,210.79
2011-11-11,212.52,217.39
2011-11-14,215.65,218.93
2011-11-15,218.0,217.83
2011-11-16,216.27,211.99
2011-11-17,212.51,204.52
2011-11-18,205.33,197.14
2011-11-21,193.29,189.25
2011-11-22,186.95,192.34
2011-11-23,193.06,188.99
2011-11-25,190.41,182.4
2011-11-28,191.65,194.15
2011-11-29,194.78,188.39
2011-11-30,194.76,192.29
2011-12-01,191.85,197.13
2011-12-02,197.07,196.03
2011-12-05,198.86,196.24
2011-12-06,195.98,191.99
2011-12-07,191.03,195.32
2011-12-08,193.57,190.48
2011-12-09,191.21,193.03
2011-12-12,190.03,189.52
2011-12-13,188.56,180.51
2011-12-14,179.0,180.21
2011-12-15,182.05,181.26
2011-12-16,182.42,181.26
2011-12-19,182.0,179.33
2011-12-20,182.69,182.52
2011-12-21,181.92,174.35
2011-12-22,175.09,179.03
2011-12-23,179.22,177.28
2011-12-27,177.73,176.27
2011-12-28,176.39,173.89
2011-12-29,169.62,173.86
2011-12-30,173.36,173.1
2012-01-03,175.89,179.03
2012-01-04,179.21,177.51
2012-01-05,175.94,177.61
2012-01-06,178.07,182.61
2012-01-09,182.76,178.56
2012-01-10,181.1,179.34
2012-01-11,179.64,178.9
2012-01-12,179.42,175.93
2012-01-13,175.81,178.42
2012-01-17,180.15,181.66
2012-01-18,181.94,189.44
2012-01-19,190.88,194.45
2012-01-20,190.71,190.93
2012-01-23,190.79,186.09
2012-01-24,185.0,187.0
2012-01-25,186.99,187.8
2012-01-26,189.3,193.32
2012-01-27,193.09,195.37
2012-01-30,193.68,192.15
2012-01-31,194.0,194.44
2012-02-01,173.81,179.46
2012-02-02,179.65,181.72
2012-02-03,182.83,187.68
2012-02-06,186.28,183.14
2012-02-07,182.65,184.19
2012-02-08,184.95,185.48
2012-02-09,184.5,184.98
2012-02-10,183.42,185.54
2012-02-13,187.17,191.59
2012-02-14,191.08,191.3
2012-02-15,191.29,184.47
2012-02-16,177.79,179.93
2012-02-17,180.09,182.5
2012-02-21,182.65,182.26
2012-02-22,181.95,180.58
2012-02-23,179.64,178.89
2012-02-24,179.7,179.13
2012-02-27,177.54,178.53
2012-02-28,178.9,183.8
2012-02-29,183.89,179.69
2012-03-01,179.89,180.04
2012-03-02,179.48,179.3
2012-03-05,179.0,180.26
2012-03-06,178.68,181.09
2012-03-07,182.65,183.77
2012-03-08,184.17,187.64
2012-03-09,186.79,184.32
2012-03-12,184.13,183.39
2012-03-13,183.92,184.59
2012-03-14,183.65,182.26
2012-03-15,182.02,184.43
2012-03-16,183.28,185.05
2012-03-19,183.45,185.52
2012-03-20,184.88,192.33
2012-03-21,192.5,191.73
2012-03-22,190.54,192.4
2012-03-23,192.01,195.04
2012-03-26,196.48,202.87
2012-03-27,203.59,205.44
2012-03-28,206.14,201.16
2012-03-29,201.28,204.61
2012-03-30,205.02,202.51
2012-04-02,198.02,198.05
2012-04-03,198.24,199.66
2012-04-04,196.95,193.99
2012-04-05,193.55,194.39
2012-04-09,192.02,191.87
2012-04-10,192.75,186.98
2012-04-11,189.63,187.97
2012-04-12,188.06,190.69
2012-04-13,189.9,188.46
2012-04-16,189.01,185.5
2012-04-17,187.21,188.39
2012-04-18,188.82,191.07
2012-04-19,192.93,191.1
2012-04-20,192.34,189.98
2012-04-23,188.99,188.24
2012-04-24,188.68,190.33
2012-04-25,191.67,194.42
2012-04-26,193.57,195.99
2012-04-27,224.83,226.85
2012-04-30,223.95,231.9
2012-05-01,229.4,230.04
2012-05-02,227.82,230.25
2012-05-03,229.74,229.45
2012-05-04,227.8,223.99
2012-05-07,222.36,225.16
2012-05-08,223.15,223.9
2012-05-09,220.59,222.98
2012-05-10,223.91,226.69
2012-05-11,225.95,227.68
2012-05-14,225.6,222.93
2012-05-15,226.5,224.39
2012-05-16,225.0,224.06
2012-05-17,225.05,218.36
2012-05-18,219.41,213.85
2012-05-21,214.03,218.11
2012-05-22,218.31,215.33
2012-05-23,214.71,217.28
2012-05-24,216.98,215.24
2012-05-25,214.99,212.89
2012-05-29,214.3,214.75
2012-05-30,212.14,209.23
2012-05-31,209.48,212.91
2012-06-01,208.44,208.22
2012-06-04,207.4,214.57
2012-06-05,213.85,213.21
2012-06-06,214.63,217.64
2012-06-07,219.65,218.8
2012-06-08,218.61,218.48
2012-06-11,217.49,216.5
2012-06-12,217.65,216.42
2012-06-13,215.52,214.73
2012-06-14,215.26,214.45
2012-06-15,215.29,218.35
2012-06-18,217.28,222.66
2012-06-19,223.26,224.03
2012-06-20,224.51,223.02
2012-06-21,223.84,220.57
2012-06-22,221.83,222.16
2012-06-25,220.3,220.07
2012-06-26,221.45,225.61
2012-06-27,225.01,225.62
2012-06-28,223.92,221.31
2012-06-29,224.7,228.35
2012-07-02,229.3,229.32
2012-07-03,229.14,229.53
2012-07-05,228.62,227.06
2012-07-06,226.35,225.05
2012-07-09,225.0,225.05
2012-07-10,226.25,219.5
2012-07-11,218.95,218.37
2012-07-12,216.61,215.36
2012-07-13,215.63,218.39
2012-07-16,216.6,216.01
2012-07-17,217.45,216.93
2012-07-18,216.15,217.47
2012-07-19,220.73,226.17
2012-07-20,225.36,228.29
2012-07-23,224.72,226.01
2012-07-24,226.27,223.04
2012-07-25,222.0,217.05
2012-07-26,220.0,220.01
2012-07-27,225.25,237.32
2012-07-30,237.0,236.09
2012-07-31,235.1,233.3
2012-08-01,234.14,232.09
2012-08-02,230.56,230.81
2012-08-03,234.03,234.97
2012-08-06,235.56,233.99
2012-08-07,234.13,236.56
2012-08-08,235.29,234.38
2012-08-09,233.93,234.06
2012-08-10,233.08,232.75
2012-08-13,232.23,232.44
2012-08-14,234.71,233.19
2012-08-15,232.26,237.42
2012-08-16,237.72,241.55
2012-08-17,240.6,241.17
2012-08-20,241.37,240.35
2012-08-21,240.88,239.45
2012-08-22,239.4,243.1
2012-08-23,242.14,241.2
2012-08-24,241.68,245.74
2012-08-27,245.79,243.92
2012-08-28,243.97,246.11
2012-08-29,246.78,247.12
2012-08-30,246.99,246.22
2012-08-31,248.07,248.27
2012-09-04,248.27,247.88
2012-09-05,247.61,246.22
2012-09-06,248.23,251.38
2012-09-07,253.85,259.14
2012-09-10,259.0,257.09
2012-09-11,257.6,255.67
2012-09-12,256.5,255.63
2012-09-13,254.94,260.24
2012-09-14,261.4,261.27
2012-09-17,261.25,258.0
2012-09-18,258.48,258.75
2012-09-19,259.45,261.68
2012-09-20,260.03,260.81
2012-09-21,261.74,257.47
2012-09-24,255.22,254.8
2012-09-25,256.33,252.46
2012-09-26,252.4,249.67
2012-09-27,250.54,256.59
2012-09-28,256.14,254.32
2012-10-01,255.4,252.01
2012-10-02,252.8,250.6
2012-10-03,251.21,255.92
2012-10-04,256.01,260.47
2012-10-05,261.2,258.51
2012-10-08,257.67,259.06
2012-10-09,258.67,250.96
2012-10-10,252.0,244.99
2012-10-11,248.0,244.22
2012-10-12,243.18,242.36
2012-10-15,242.85,244.18
2012-10-16,244.87,243.94
2012-10-17,243.37,247.49
2012-10-18,247.77,244.85
2012-10-19,245.16,240.0
2012-10-22,238.81,233.78
2012-10-23,231.05,234.31
2012-10-24,235.88,228.49
2012-10-25,230.92,222.92
2012-10-26,228.6,238.24
2012-10-31,236.32,232.89
2012-11-01,234.23,232.14
2012-11-02,234.01,232.42
2012-11-05,232.04,234.33
2012-11-06,235.41,237.56
2012-11-07,235.65,232.06
2012-11-08,232.22,227.35
2012-11-09,226.26,226.31
2012-11-12,226.59,226.47
2012-11-13,225.12,226.6
2012-11-14,226.5,222.95
2012-11-15,222.3,220.6
2012-11-16,221.31,225.23
2012-11-19,228.32,229.71
2012-11-20,230.0,233.78
2012-11-21,233.84,238.03
2012-11-23,239.89,239.88
2012-11-26,240.39,243.62
2012-11-27,243.22,243.4
2012-11-28,242.45,247.11
2012-11-29,248.05,251.27
2012-11-30,250.38,252.05
2012-12-03,252.54,250.33
2012-12-04,249.94,252.49
2012-12-05,252.44,253.96
2012-12-06,253.0,253.37
2012-12-07,254.14,253.27
2012-12-10,253.1,247.77
2012-12-11,248.5,250.69
2012-12-12,251.07,251.76
2012-12-13,251.11,251.25
2012-12-14,250.11,249.19
2012-12-17,249.81,253.86
2012-12-18,254.57,260.4
2012-12-19,261.3,257.99
2012-12-20,258.36,261.5
2012-12-21,257.82,256.92
2012-12-24,257.3,258.62
2012-12-26,257.15,248.63
2012-12-27,248.28,248.31
2012-12-28,245.85,245.18
2012-12-31,243.75,250.87
2013-01-02,256.08,257.31
2013-01-03,257.27,258.48
2013-01-04,257.58,259.15
2013-01-07,262.97,268.46
2013-01-08,267.07,266.38
2013-01-09,268.17,266.35
2013-01-10,268.54,265.34
2013-01-11,265.1,267.94
2013-01-14,268.0,272.73
2013-01-15,270.68,271.9
2013-01-16,270.53,268.93
2013-01-17,271.5,270.48
2013-01-18,270.83,272.12
2013-01-22,271.62,270.19
2013-01-23,270.57,268.11
2013-01-24,269.37,273.46
2013-01-25,275.0,283.99
2013-01-28,283.78,276.04
2013-01-29,275.35,260.35
2013-01-30,283.0,272.76
2013-01-31,271.04,265.5
2013-02-01,268.93,265.0
2013-02-04,262.78,259.98
2013-02-05,262.0,266.89
2013-02-06,265.16,262.22
2013-02-07,264.1,260.23
2013-02-08,261.4,261.95
2013-02-11,263.2,257.21
2013-02-12,259.19,258.7
2013-02-13,261.53,269.47
2013-02-14,267.37,269.24
2013-02-15,267.63,265.09
2013-02-19,265.91,269.75
2013-02-20,270.2,266.41
2013-02-21,265.12,265.94
2013-02-22,266.62,265.42
2013-02-25,266.94,259.87
2013-02-26,260.89,259.36
2013-02-27,259.4,263.25
2013-02-28,261.81,264.27
2013-03-01,263.27,265.74
2013-03-04,265.36,273.11
2013-03-05,274.0,275.59
2013-03-06,275.76,273.79
2013-03-07,274.1,273.88
2013-03-08,275.0,274.19
2013-03-11,273.43,271.24
2013-03-12,271.0,274.13
2013-03-13,275.24,275.1
2013-03-14,269.67,265.74
2013-03-15,264.98,261.82
2013-03-18,259.3,257.89
2013-03-19,258.4,256.41
2013-03-20,258.05,257.28
2013-03-21,256.11,253.39
2013-03-22,254.55,257.75
2013-03-25,258.58,256.02
2013-03-26,257.05,260.31
2013-03-27,258.75,265.3
2013-03-28,265.82,266.49
2013-04-01,266.98,261.61
2013-04-02,262.4,263.32
2013-04-03,262.12,259.03
2013-04-04,259.23,259.08
2013-04-05,255.72,255.48
2013-04-08,255.92,258.95
2013-04-09,258.85,261.14
2013-04-10,261.78,264.77
2013-04-11,264.74,269.85
2013-04-12,270.12,272.87
2013-04-15,271.08,267.72
2013-04-16,269.31,272.34
2013-04-17,270.8,267.4
2013-04-18,266.81,259.42
2013-04-19,258.16,260.32
2013-04-22,259.35,263.55
2013-04-23,264.5,268.9
2013-04-24,269.5,268.78
2013-04-25,271.53,274.7
2013-04-26,269.97,254.81
2013-04-29,254.9,249.74
2013-04-30,249.37,253.81
2013-05-01,253.9,248.23
2013-05-02,248.94,252.55
2013-05-03,256.14,258.05
2013-05-06,258.09,255.72
2013-05-07,256.31,257.73
2013-05-08,256.87,258.68
2013-05-09,258.73,260.16
2013-05-10,260.88,263.63
2013-05-13,262.77,264.51
2013-05-14,264.5,268.33
2013-05-15,267.07,266.56
2013-05-16,265.96,264.12
2013-05-17,265.83,269.9
2013-05-20,269.0,267.63
2013-05-21,268.74,268.86
2013-05-22,267.39,262.96
2013-05-23,260.49,261.8
2013-05-24,259.85,261.74
2013-05-28,266.48,267.29
2013-05-29,265.46,265.53
2013-05-30,265.71,266.83
2013-05-31,266.0,269.2
2013-06-03,268.96,266.88
2013-06-04,267.0,265.7
2013-06-05,265.81,267.17
2013-06-06,267.75,267.83
2013-06-07,269.74,276.87
2013-06-10,276.68,281.07
2013-06-11,276.0,274.78
2013-06-12,276.6,271.67
2013-06-13,271.5,275.79
2013-06-14,275.0,273.99
2013-06-17,276.35,278.06
2013-06-18,279.08,281.76
2013-06-19,281.26,278.16
2013-06-20,275.14,273.44
2013-06-21,274.57,273.36
2013-06-24,271.29,270.61
2013-06-25,272.3,272.09
2013-06-26,273.98,277.57
2013-06-27,279.18,277.55
2013-06-28,276.19,277.69
2013-07-01,279.0,282.1
2013-07-02,281.04,283.73
2013-07-03,282.0,284.03
2013-07-05,285.0,285.88
2013-07-08,286.42,290.59
2013-07-09,291.0,291.53
2013-07-10,291.41,292.33
2013-07-11,294.99,299.66
2013-07-12,298.69,307.55
2013-07-15,307.27,306.57
2013-07-16,307.3,306.87
2013-07-17,306.97,308.69
2013-07-18,306.27,304.11
2013-07-19,304.39,305.23
2013-07-22,309.25,303.48
2013-07-23,303.16,301.06
2013-07-24,303.02,298.94
2013-07-25,299.0,303.4
2013-07-26,299.55,312.01
2013-07-29,311.07,306.1
2013-07-30,307.72,302.41
2013-07-31,303.91,301.22
2013-08-01,303.08,305.57
2013-08-02,304.63,304.21
2013-08-05,303.4,300.99
2013-08-06,300.51,300.75
2013-08-07,300.15,296.91
2013-08-08,298.52,295.74
2013-08-09,295.68,297.26
2013-08-12,295.79,296.69
2013-08-13,295.88,293.97
2013-08-14,294.29,291.34
2013-08-15,288.79,286.47
2013-08-16,286.55,284.82
2013-08-19,285.19,285.57
2013-08-20,285.88,287.09
2013-08-21,285.09,284.57
2013-08-22,284.8,289.73
2013-08-23,291.21,290.01
2013-08-26,290.43,286.21
2013-08-27,283.87,280.93
2013-08-28,280.36,281.58
2013-08-29,281.45,283.98
2013-08-30,284.59,280.98
2013-09-03,284.73,288.8
2013-09-04,288.33,293.64
2013-09-05,293.63,294.1
2013-09-06,295.33,295.86
2013-09-09,297.22,299.71
2013-09-10,300.55,300.36
2013-09-11,298.91,299.64
2013-09-12,299.39,298.86
2013-09-13,300.14,297.92
2013-09-16,299.82,296.06
